NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1213 Entries & Exits,Interchanges
7292,3625,3773,1606,9004,3625,3773,1606,9004,18008,
2186,44743,2538,6763,54044,44743,2538,6763,54044,108088,
3542,8660,90084,623,99367,8660,90084,623,99367,198734,
9112,10906,15723,3760,30389,10906,15723,3760,30389,60778,
3815,223927,32989,177647,434563,223927,32989,177647,434563,869126,
3899,2351332,2094146,1373394,5818872,2351332,2094146,1373394,5818872,11637744,1534268.0989
3900,689043,66936,491640,1247619,689043,66936,491640,1247619,2495238,733324.7038
9624,26234,27027,33160,86421,26234,27027,33160,86421,172842,
9969,20940,30271,62302,113513,20940,30271,62302,113513,227026,
9877,12920,19899,16870,49689,12920,19899,16870,49689,99378,
1964,15519,10110,4665,30294,15519,10110,4665,30294,60588,
2118,265358,566377,53408,885143,265358,566377,53408,885143,1770286,319759.913999999
6201,4609,3288,2808,10705,4609,3288,2808,10705,21410,
9702,50902,58500,63481,172883,50902,58500,63481,172883,345766,
4068,115493,68452,33165,217110,115493,68452,33165,217110,434220,9411.4165
9769,22247,27617,21774,71638,22247,27617,21774,71638,143276,
2640,49986,31655,16594,98235,49986,31655,16594,98235,196470,9048.4278
9028,25803,17408,10668,53879,25803,17408,10668,53879,107758,
9897,42238,51738,40332,134308,42238,51738,40332,134308,268616,
1442,138805,211411,61862,412078,138805,211411,61862,412078,824156,
8621,1338,858,31,2227,1338,858,31,2227,4454,
5405,146843,181096,310437,638376,146843,181096,310437,638376,1276752,
5406,105773,145465,198621,449859,105773,145465,198621,449859,899718,
9704,4333,2138,3834,10305,4333,2138,3834,10305,20610,3102.5823
9680,18390,22365,16246,57001,18390,22365,16246,57001,114002,
3098,19561,21131,31399,72091,19561,21131,31399,72091,144182,
5703,11609,81492,23895,116996,11609,81492,23895,116996,233992,32277.8057
8359,65584,103280,100085,268949,65584,103280,100085,268949,537898,10626.5089
2919,14185,44215,16654,75054,14185,44215,16654,75054,150108,
7914,2007,418,0,2425,2007,418,0,2425,4850,
5351,103371,113566,297207,514144,103371,113566,297207,514144,1028288,
5077,84416,80261,307368,472045,84416,80261,307368,472045,944090,71846.5077
5047,158026,220685,569298,948009,158026,220685,569298,948009,1896018,33813.3275
3820,215051,39962,131280,386293,215051,39962,131280,386293,772586,
9795,72622,79300,114892,266814,72622,79300,114892,266814,533628,1690.4808
8232,10687,11861,5342,27890,10687,11861,5342,27890,55780,
3568,168,1104,0,1272,168,1104,0,1272,2544,
2425,4269,281,136,4686,4269,281,136,4686,9372,
6874,252979,321865,598265,1173109,252979,321865,598265,1173109,2346218,
7447,339917,468549,234371,1042837,339917,468549,234371,1042837,2085674,
539,131894,150788,68537,351219,131894,150788,68537,351219,702438,
7469,185785,141426,466047,793258,185785,141426,466047,793258,1586516,
5836,41006,37706,40539,119251,41006,37706,40539,119251,238502,
2762,4638,15309,1638,21585,4638,15309,1638,21585,43170,
5820,21,46,62,129,21,46,62,129,258,
6664,56196,43331,62007,161534,56196,43331,62007,161534,323068,
7051,2541,8518,9762,20821,2541,8518,9762,20821,41642,
5097,8586,11124,18998,38708,8586,11124,18998,38708,77416,
5143,2857638,5830949,10615032,19303619,2857638,5830949,10615032,19303619,38607238,1878741.9258
9911,275524,268876,468901,1013301,275524,268876,468901,1013301,2026602,
3004,29239,65435,41195,135869,29239,65435,41195,135869,271738,
5144,140938,224158,476625,841721,140938,224158,476625,841721,1683442,257504.3351
5008,10417,13093,8964,32474,10417,13093,8964,32474,64948,
2947,4402,3655,10680,18737,4402,3655,10680,18737,37474,
9707,7286,11608,12369,31263,7286,11608,12369,31263,62526,
5199,251284,446751,673445,1371480,251284,446751,673445,1371480,2742960,741.4402
7792,456,83,858,1397,456,83,858,1397,2794,
2870,82079,154317,122076,358472,82079,154317,122076,358472,716944,4394.0793
5352,122915,132204,280499,535618,122915,132204,280499,535618,1071236,
1372,8899,10878,16912,36689,8899,10878,16912,36689,73378,
2764,6507,7638,2257,16402,6507,7638,2257,16402,32804,
6836,701134,893570,2406359,4001063,701134,893570,2406359,4001063,8002126,57011.8969
5098,68789,44791,348667,462247,68789,44791,348667,462247,924494,
4731,254187,577436,114364,945987,254187,577436,114364,945987,1891974,217767.9583
3774,51115,37258,15785,104158,51115,37258,15785,104158,208316,
2573,14551,3251,3323,21125,14551,3251,3323,21125,42250,
5553,97859,61107,147656,306622,97859,61107,147656,306622,613244,
6814,235679,278427,443575,957681,235679,278427,443575,957681,1915362,181529.1225
5582,55202,77527,157495,290224,55202,77527,157495,290224,580448,
5554,60006,56532,129966,246504,60006,56532,129966,246504,493008,
2412,623193,702766,179642,1505601,623193,702766,179642,1505601,3011202,805716.257599998
1130,73480,113624,194539,381643,73480,113624,194539,381643,763286,
6615,209496,417086,122825,749407,209496,417086,122825,749407,1498814,174257.8605
7736,20835,36132,30517,87484,20835,36132,30517,87484,174968,
5200,9014,14947,39743,63704,9014,14947,39743,63704,127408,
5840,323,794,62,1179,323,794,62,1179,2358,
5255,334736,684554,598712,1618002,334736,684554,598712,1618002,3236004,33421.6601
5009,3234,9100,6327,18661,3234,9100,6327,18661,37322,
5296,3546,3330,3632,10508,3546,3330,3632,10508,21016,
6914,166687,215859,363734,746280,166687,215859,363734,746280,1492560,
2823,18203,16201,17978,52382,18203,16201,17978,52382,104764,1315.751
3267,147123,479700,246597,873420,147123,479700,246597,873420,1746840,3431.2742
5353,19976,22047,35990,78013,19976,22047,35990,78013,156026,
4449,21201,10265,4592,36058,21201,10265,4592,36058,72116,
5099,122805,143496,297849,564150,122805,143496,297849,564150,1128300,
5583,142366,145689,197846,485901,142366,145689,197846,485901,971802,
3031,19229,47983,43431,110643,19229,47983,43431,110643,221286,
2745,185289,118558,117109,420956,185289,118558,117109,420956,841912,
546,85175,121295,109760,316230,85175,121295,109760,316230,632460,
5879,66305,101766,56710,224781,66305,101766,56710,224781,449562,
5319,12539,30766,38611,81916,12539,30766,38611,81916,163832,
2556,14512,2565,3153,20230,14512,2565,3153,20230,40460,
8233,22814,1631,11740,36185,22814,1631,11740,36185,72370,1187.2008
4365,29464,14428,18910,62802,29464,14428,18910,62802,125604,
3785,470,418,0,888,470,418,0,888,1776,
5121,447281,574914,1748220,2770415,447281,574914,1748220,2770415,5540830,475.0313
6850,65865,163979,141675,371519,65865,163979,141675,371519,743038,
5555,25816,22739,45074,93629,25816,22739,45074,93629,187258,
2653,3211,601,0,3812,3211,601,0,3812,7624,
5301,68252,71715,90778,230745,68252,71715,90778,230745,461490,
5595,2756012,3960849,5094498,11811359,2756012,3960849,5094498,11811359,23622718,23334118.2284999
6926,115897,189574,385384,690855,115897,189574,385384,690855,1381710,2.2941
4069,3042,1321,210,4573,3042,1321,210,4573,9146,
9792,71885,92726,115128,279739,71885,92726,115128,279739,559478,
4593,595,523,32,1150,595,523,32,1150,2300,
5556,68749,73298,183016,325063,68749,73298,183016,325063,650126,
6274,34785,82838,2278,119901,34785,82838,2278,119901,239802,
9718,13864,20165,14200,48229,13864,20165,14200,48229,96458,
2795,51,52,64,167,51,52,64,167,334,
3202,130298,33240,97467,261005,130298,33240,97467,261005,522010,
2574,70524,43106,62281,175911,70524,43106,62281,175911,351822,
5048,117051,132935,300048,550034,117051,132935,300048,550034,1100068,
4070,7772,4326,0,12098,7772,4326,0,12098,24196,
9855,51694,81533,66127,199354,51694,81533,66127,199354,398708,
9747,10607,11243,6912,28762,10607,11243,6912,28762,57524,
9752,75066,119050,130168,324284,75066,119050,130168,324284,648568,
9762,43747,55288,66905,165940,43747,55288,66905,165940,331880,
5557,84062,96186,119552,299800,84062,96186,119552,299800,599600,
4616,15518,17469,24777,57764,15518,17469,24777,57764,115528,
3828,84767,4092,41524,130383,84767,4092,41524,130383,260766,
6861,309584.854464936,717498.579652997,1118443.91579714,2145527.34991507,309584.854464936,717498.579652997,1118443.91579714,2145527.34991507,4291054.69983014,405823.5707
6853,53606.1455350643,124238.420347003,193664.084202863,371508.650084931,53606.1455350643,124238.420347003,193664.084202863,371508.650084931,743017.300169862,
9882,55558,7559,33004,96121,55558,7559,33004,96121,192242,
6349,18664,1859,6776,27299,18664,1859,6776,27299,54598,
5457,18912,30158,53126,102196,18912,30158,53126,102196,204392,
2562,33442,8419,4212,46073,33442,8419,4212,46073,92146,
4876,10558,11783,9346,31687,10558,11783,9346,31687,63374,84.9114
2451,71568,66149,17170,154887,71568,66149,17170,154887,309774,4771.7969
3005,710,106,240,1056,710,106,240,1056,2112,
7515,1734,255,437,2426,1734,255,437,2426,4852,
1227,44206,58830,36294,139330,44206,58830,36294,139330,278660,
6488,13059,14270,15657,42986,13059,14270,15657,42986,85972,
8708,1247,755,0,2002,1247,755,0,2002,4004,
6393,947,630,317,1894,947,630,317,1894,3788,
8470,27483,11571,38520,77574,27483,11571,38520,77574,155148,
3624,244697,380917,169910,795524,244697,380917,169910,795524,1591048,
2486,8871,6544,3791,19206,8871,6544,3791,19206,38412,
5458,8992,33584,18374,60950,8992,33584,18374,60950,121900,
3019,23793,33879,47314,104986,23793,33879,47314,104986,209972,
5336,3529,2554,16033,22116,3529,2554,16033,22116,44232,
3570,4,20,0,24,4,20,0,24,48,
5821,730,4306,459,5495,730,4306,459,5495,10990,
7504,8427,24070,3675,36172,8427,24070,3675,36172,72344,
1847,20598,70905,24893,116396,20598,70905,24893,116396,232792,772.8687
9627,42769,32381,41622,116772,42769,32381,41622,116772,233544,
2049,9044,394,5595,15033,9044,394,5595,15033,30066,
8824,834,553,0,1387,834,553,0,1387,2774,
8825,4536,1493,0,6029,4536,1493,0,6029,12058,
3905,83206,3397,58313,144916,83206,3397,58313,144916,289832,
1143,29495,61032,89802,180329,29495,61032,89802,180329,360658,
4617,10333,17414,5531,33278,10333,17414,5531,33278,66556,
5896,173519,200130,98945,472594,173519,200130,98945,472594,945188,
8056,24199,38951,44472,107622,24199,38951,44472,107622,215244,
8505,18481,12763,16641,47885,18481,12763,16641,47885,95770,
5408,180852,251758,420693,853303,180852,251758,420693,853303,1706606,
5382,24822,39554,79077,143453,24822,39554,79077,143453,286906,
1030,639627,1422842,757857,2820326,639627,1422842,757857,2820326,5640652,288140.8814
5409,3382,7541,15799,26722,3382,7541,15799,26722,53444,
9185,24331,39960,14515,78806,24331,39960,14515,78806,157612,
4639,68924,137000,136479,342403,68924,137000,136479,342403,684806,
9970,17333,26285,53361,96979,17333,26285,53361,96979,193958,
7579,20114,7994,16821,44929,20114,7994,16821,44929,89858,
3634,26060,14130,9727,49917,26060,14130,9727,49917,99834,3722.2409
5484,199312,418094,394638,1012044,199312,418094,394638,1012044,2024088,5513.451
5100,126143,159722,472923,758788,126143,159722,472923,758788,1517576,
5754,3041,16971,1496,21508,3041,16971,1496,21508,43016,
6837,3028,2725,9166,14919,3028,2725,9166,14919,29838,
2225,49959,84273,58956,193188,49959,84273,58956,193188,386376,
1874,8796,10272,1783,20851,8796,10272,1783,20851,41702,
1243,398812,628476,194569,1221857,398812,628476,194569,1221857,2443714,1233542.96790001
5832,9700,48520,3485,61705,9700,48520,3485,61705,123410,
6007,13354,76057,12516,101927,13354,76057,12516,101927,203854,
8826,3727,3911,0,7638,3727,3911,0,7638,15276,1346.9409
4312,6745,3471,1448,11664,6745,3471,1448,11664,23328,
1519,97075,141929,301152,540156,97075,141929,301152,540156,1080312,
9778,24691,37485,35925,98101,24691,37485,35925,98101,196202,
5078,68678,68377,159728,296783,68678,68377,159728,296783,593566,
7295,32165,53471,11586,97222,32165,53471,11586,97222,194444,
1822,5642,8770,1810,16222,5642,8770,1810,16222,32444,
9628,19880,24151,19572,63603,19880,24151,19572,63603,127206,
8473,75747,73553,77888,227188,75747,73553,77888,227188,454376,
8554,55898,58605,99869,214372,55898,58605,99869,214372,428744,
9814,40496,46095,58483,145074,40496,46095,58483,145074,290148,
9902,37705,2218,18583,58506,37705,2218,18583,58506,117012,
9796,90723,95770,100313,286806,90723,95770,100313,286806,573612,
2313,8438,11428,3287,23153,8438,11428,3287,23153,46306,
7406,75722,117617,124873,318212,75722,117617,124873,318212,636424,
5325,34089,51241,117797,203127,34089,51241,117797,203127,406254,
5233,3560,8636,7455,19651,3560,8636,7455,19651,39302,
6524,2969,8966,2697,14632,2969,8966,2697,14632,29264,
5628,36109,58657,51654,146420,36109,58657,51654,146420,292840,
9943,132653,275353,184171,592177,132653,275353,184171,592177,1184354,
5356,271698,423562,405572,1100832,271698,423562,405572,1100832,2201664,564052.4977
2305,11196,16257,3406,30859,11196,16257,3406,30859,61718,
6008,81654,76501,176704,334859,81654,76501,176704,334859,669718,
3107,5794,4341,15691,25826,5794,4341,15691,25826,51652,
8625,177,60,0,237,177,60,0,237,474,
9721,31632,50362,28528,110522,31632,50362,28528,110522,221044,3991.5332
9121,33292,47036,15082,95410,33292,47036,15082,95410,190820,
9218,14786,9452,7718,31956,14786,9452,7718,31956,63912,
5201,7423,7136,8011,22570,7423,7136,8011,22570,45140,
3981,8553,416,1266,10235,8553,416,1266,10235,20470,
3738,105365,26795,35921,168081,105365,26795,35921,168081,336162,
4147,655,221,0,876,655,221,0,876,1752,
7440,33201,30781,102670,166652,33201,30781,102670,166652,333304,
2777,20076,44808,75007,139891,20076,44808,75007,139891,279782,
9135,41488,46600,46122,134210,41488,46600,46122,134210,268420,
8711,1721,546,0,2267,1721,546,0,2267,4534,
9790,2094,2425,6234,10753,2094,2425,6234,10753,21506,
9415,47349,66994,83005,197348,47349,66994,83005,197348,394696,
9992,103465,126140,173022,402627,103465,126140,173022,402627,805254,114080.5942
9864,32756,45108,81251,159115,32756,45108,81251,159115,318230,
9483,23589,34011,30458,88058,23589,34011,30458,88058,176116,
2077,6298,870,5250,12418,6298,870,5250,12418,24836,
1429,412269,970750,1208010,2591029,412269,970750,1208010,2591029,5182058,
1443,317864,709014,352960,1379838,317864,709014,352960,1379838,2759676,208.0623
1957,12381,9149,4788,26318,12381,9149,4788,26318,52636,
8628,632,454,0,1086,632,454,0,1086,2172,
7915,3373,705,873,4951,3373,705,873,4951,9902,
3797,21073,1039,13042,35154,21073,1039,13042,35154,70308,
4519,1304,1451,775,3530,1304,1451,775,3530,7060,
7877,258898,695067,135698,1089663,258898,695067,135698,1089663,2179326,376071.973799999
6729,2659,1046,2492,6197,2659,1046,2492,6197,12394,
7211,5324,16764,1750,23838,5324,16764,1750,23838,47676,
5101,262226,424050,824901,1511177,262226,424050,824901,1511177,3022354,384124.0735
8420,21288,33529,46423,101240,21288,33529,46423,101240,202480,
2576,66882,52728,35145,154755,66882,52728,35145,154755,309510,
5668,54060,54688,58412,167160,54060,54688,58412,167160,334320,
2770,24518,45549,51271,121338,24518,45549,51271,121338,242676,
3408,27369,161560,64600,253529,27369,161560,64600,253529,507058,
3409,3755,64428,4673,72856,3755,64428,4673,72856,145712,
5011,37998,99213,117398,254609,37998,99213,117398,254609,509218,
5942,3098,4940,4270,12308,3098,4940,4270,12308,24616,
2963,30043.754312689,100951.436770544,44288.9893554718,175284.180438705,30043.754312689,100951.436770544,44288.9893554718,175284.180438705,350568.36087741,
5412,50047.5974025974,84112.3996003996,93294.5934065934,227454.59040959,50047.5974025974,84112.3996003996,93294.5934065934,227454.59040959,454909.180819181,181587.4973
2480,3714,1474,399,5587,3714,1474,399,5587,11174,
8441,11039,10499,24973,46511,11039,10499,24973,46511,93022,
2306,4342,13936,1422,19700,4342,13936,1422,19700,39400,
8432,28522,32635,27361,88518,28522,32635,27361,88518,177036,
3052,45249,37027,69879,152155,45249,37027,69879,152155,304310,
3060,3362,1736,5996,11094,3362,1736,5996,11094,22188,
5421,440821,491575,1035492,1967888,440821,491575,1035492,1967888,3935776,93099.5071
2103,4100,1120,0,5220,4100,1120,0,5220,10440,
2855,27,6,64,97,27,6,64,97,194,
5145,95478,168238,257767,521483,95478,168238,257767,521483,1042966,
1823,487220,924633,271292,1683145,487220,924633,271292,1683145,3366290,566165.210599999
7212,9421,9728,3711,22860,9421,9728,3711,22860,45720,
3579,2197,5315,7427,14939,2197,5315,7427,14939,29878,
8326,157060,393481,251310,801851,157060,393481,251310,801851,1603702,
3030,256084,598493,574163,1428740,256084,598493,574163,1428740,2857480,499305.2322
5753,42489,94025,234797,371311,42489,94025,234797,371311,742622,
5502,2994,1887,3517,8398,2994,1887,3517,8398,16796,
3901,27318,1022,2885,31225,27318,1022,2885,31225,62450,
3830,28952,2680,10630,42262,28952,2680,10630,42262,84524,
3861,11418,734,3093,15245,11418,734,3093,15245,30490,
8632,31728,15644,5001,52373,31728,15644,5001,52373,104746,441.9244
7897,10888,1994,3453,16335,10888,1994,3453,16335,32670,
2893,11066,26139,29905,67110,11066,26139,29905,67110,134220,
2765,11834,34885,41410,88129,11834,34885,41410,88129,176258,
7348,65399,159856,97824,323079,65399,159856,97824,323079,646158,
3588,506,1786,1408,3700,506,1786,1408,3700,7400,
6781,7055,5956,4655,17666,7055,5956,4655,17666,35332,
4188,366,322,72,760,366,322,72,760,1520,
5036,180,48,13823,14051,180,48,13823,14051,28102,
2538,171,83,0,254,171,83,0,254,508,
2452,1488,1076,189,2753,1488,1076,189,2753,5506,
6417,498719,880022,538925,1917666,498719,880022,538925,1917666,3835332,1277993.20869999
5961,67719.9129076537,144061.993941402,22865.2454205519,234647.152269608,67719.9129076537,144061.993941402,22865.2454205519,234647.152269608,469294.304539215,311.4456
5962,18880.0870923463,40164.006058598,6374.7545794481,65418.8477303924,18880.0870923463,40164.006058598,6374.7545794481,65418.8477303924,130837.695460785,
6690,30624,17720,13038,61382,30624,17720,13038,61382,122764,
5357,135761.298701299,228166.969030969,253074.989010989,617003.256743257,135761.298701299,228166.969030969,253074.989010989,617003.256743257,1234006.51348651,112673.4516
5297,6136.1038961039,10312.6313686314,11438.4175824176,27887.1528471529,6136.1038961039,10312.6313686314,11438.4175824176,27887.1528471529,55774.3056943057,
5413,10581,13936,28658,53175,10581,13936,28658,53175,106350,
4525,61642,138442,105996,306080,61642,138442,105996,306080,612160,
2766,620,2317,0,2937,620,2317,0,2937,5874,
5033,111820,229039,111626,452485,111820,229039,111626,452485,904970,176822.6064
6901,13672,24906,34292,72870,13672,24906,34292,72870,145740,
4436,582,222,43,847,582,222,43,847,1694,1397.4151
7055,55819,103183,67335,226337,55819,103183,67335,226337,452674,
3099,20172,17100,24247,61519,20172,17100,24247,61519,123038,
6000,71308,41746,163366,276420,71308,41746,163366,276420,552840,
9317,19954,17297,19527,56778,19954,17297,19527,56778,113556,
8057,29727,55952,40171,125850,29727,55952,40171,125850,251700,
1994,4245,326,1725,6296,4245,326,1725,6296,12592,
4878,135561,46305,77327,259193,135561,46305,77327,259193,518386,60018.3634
6616,38519,26862,14684,80065,38519,26862,14684,80065,160130,
9994,54541,77260,70718,202519,54541,77260,70718,202519,405038,
9967,9005,13563,7443,30011,9005,13563,7443,30011,60022,
9757,37490,57453,58658,153601,37490,57453,58658,153601,307202,
9993,34281,55576,38828,128685,34281,55576,38828,128685,257370,
1040,19535,16006,55296,90837,19535,16006,55296,90837,181674,
1212,28517,58511,96673,183701,28517,58511,96673,183701,367402,
1691,12389,8708,6588,27685,12389,8708,6588,27685,55370,
8681,325,77,0,402,325,77,0,402,804,
9906,19975,20028,12075,52078,19975,20028,12075,52078,104156,
7027,3589,2536,9673,15798,3589,2536,9673,15798,31596,
9866,82346,126441,168978,377765,82346,126441,168978,377765,755530,140236.9835
9868,52716,84457,51448,188621,52716,84457,51448,188621,377242,
9622,20312,23465,14818,58595,20312,23465,14818,58595,117190,
9490,25705,153918,3577,183200,25705,153918,3577,183200,366400,84.0651
5034,2606,4722,6771,14099,2606,4722,6771,14099,28198,
9397,11018,109251,66839,187108,11018,109251,66839,187108,374216,
8713,69560,131501,50968,252029,69560,131501,50968,252029,504058,
5944,3927,5092,3974,12993,3927,5092,3974,12993,25986,
8682,361,31,0,392,361,31,0,392,784,
9039,242980,493812,108451,845243,242980,493812,108451,845243,1690486,61217.9346
9186,78772,116381,95222,290375,78772,116381,95222,290375,580750,
9187,29290,35410,38360,103060,29290,35410,38360,103060,206120,
8763,5980,7596,355,13931,5980,7596,355,13931,27862,
9492,14500,22150,14766,51416,14500,22150,14766,51416,102832,
8642,266,48,0,314,266,48,0,314,628,
7744,151,148,783,1082,151,148,783,1082,2164,
5102,6567,6790,52514,65871,6567,6790,52514,65871,131742,
7745,143332,842515,151008,1136855,143332,842515,151008,1136855,2273710,3475.2997
5282,75249,144057,139280,358586,75249,144057,139280,358586,717172,
8905,226532,63530,89887,379949,226532,63530,89887,379949,759898,
4455,6924,2924,730,10578,6924,2924,730,10578,21156,
7916,31934,33397,9206,74537,31934,33397,9206,74537,149074,
3190,644448,1015838,1006658,2666944,644448,1015838,1006658,2666944,5333888,86051.843
2292,54290,109482,48149,211921,54290,109482,48149,211921,423842,17010.4006
5694,85439,98784,103195,287418,85439,98784,103195,287418,574836,
5584,515931,616330,1715753,2848014,515931,616330,1715753,2848014,5696028,
5414,31978,33017,160980,225975,31978,33017,160980,225975,451950,
4520,2885,11031,1968,15884,2885,11031,1968,15884,31768,
5355,1986916,3337150,5158558,10482624,1986916,3337150,5158558,10482624,20965248,6525942.73149997
2949,39662,74810,54811,169283,39662,74810,54811,169283,338566,
5358,215541,268419,568423,1052383,215541,268419,568423,1052383,2104766,
5234,4444,4816,5637,14897,4444,4816,5637,14897,29794,
8472,28633,32979,45514,107126,28633,32979,45514,107126,214252,
5486,122060,212549,399315,733924,122060,212549,399315,733924,1467848,
9793,116743,171897,205776,494416,116743,171897,205776,494416,988832,
5134,6320,10076,31335,47731,6320,10076,31335,47731,95462,
1901,38228,89687,13963,141878,38228,89687,13963,141878,283756,24281.1581
7471,53657,45955,53675,153287,53657,45955,53675,153287,306574,
5283,30219,49270,90098,169587,30219,49270,90098,169587,339174,
5448,178239,871404,744797,1794440,178239,871404,744797,1794440,3588880,26137.9702
3795,56053,1679,24936,82668,56053,1679,24936,82668,165336,
9894,54126,63482,108535,226143,54126,63482,108535,226143,452286,
2128,86732,98431,49620,234783,86732,98431,49620,234783,469566,
5899,209537,277358,279189,766084,209537,277358,279189,766084,1532168,181454.117
8114,518,163,42,723,518,163,42,723,1446,
5566,179564,240082,168237,587883,179564,240082,168237,587883,1175766,49123.6330000001
9915,91275,14665,21538,127478,91275,14665,21538,127478,254956,
2950,17696,33122,22973,73791,17696,33122,22973,73791,147582,
7370,285,91,589,965,285,91,589,965,1930,
2227,13616,52225,12690,78531,13616,52225,12690,78531,157062,
2824,11281,21449,691,33421,11281,21449,691,33421,66842,
5056,62911,71664,128220,262795,62911,71664,128220,262795,525590,
5473,14933,32798,39323,87054,14933,32798,39323,87054,174108,115185.8218
5359,23980,47782,99297,171059,23980,47782,99297,171059,342118,93511.833
2169,30306,31583,9486,71375,30306,31583,9486,71375,142750,13198.8277
9328,2207974,5432863,1799005,9439842,2207974,5432863,1799005,9439842,18879684,1191444.6094
9395,170345,113980,124049,408374,170345,113980,124049,408374,816748,
6941,197261,337083,654044,1188388,197261,337083,654044,1188388,2376776,20899.7176
5642,43842,43635,64183,151660,43842,43635,64183,151660,303320,18621.665
5822,452,9611,4968,15031,452,9611,4968,15031,30062,
5669,324018,386772,337436,1048226,324018,386772,337436,1048226,2096452,
7918,1211,397,2086,3694,1211,397,2086,3694,7388,
5246,190693,297645,862453,1350791,190693,297645,862453,1350791,2701582,36925.1369
8977,55014,88939,17209,161162,55014,88939,17209,161162,322324,
2121,95364,8104,15887,119355,95364,8104,15887,119355,238710,1210.6831
5049,99547,100422,331544,531513,99547,100422,331544,531513,1063026,
5135,114612,112328,403063,630003,114612,112328,403063,630003,1260006,
7349,15523,13315,10903,39741,15523,13315,10903,39741,79482,
6667,21706,22227,19128,63061,21706,22227,19128,63061,126122,
6832,18771,18680,48822,86273,18771,18680,48822,86273,172546,
1542,330999,542617,743614,1617230,330999,542617,743614,1617230,3234460,
5103,259948,286711,582502,1129161,259948,286711,582502,1129161,2258322,
6238,27,9,0,36,27,9,0,36,72,
7068,199839,341839,397535,939213,199839,341839,397535,939213,1878426,345199.9516
7473,27334,12739,16879,56952,27334,12739,16879,56952,113904,
5257,46606,86426,64383,197415,46606,86426,64383,197415,394830,4201.5639
6010,128324,141267,375408,644999,128324,141267,375408,644999,1289998,10809.7991
6815,113739,191443,216745,521927,113739,191443,216745,521927,1043854,
6959,149938,237483,414987,802408,149938,237483,414987,802408,1604816,
2747,2216,3985,1548,7749,2216,3985,1548,7749,15498,
5360,500063,520155,850158,1870376,500063,520155,850158,1870376,3740752,199871.8469
5361,16009,9775,15901,41685,16009,9775,15901,41685,83370,
1041,68957,115729,213737,398423,68957,115729,213737,398423,796846,
5459,11467,15717,40775,67959,11467,15717,40775,67959,135918,
5104,70853,111937,193339,376129,70853,111937,193339,376129,752258,
5558,131307,132944,288041,552292,131307,132944,288041,552292,1104584,
6004,73878,44377,142477,260732,73878,44377,142477,260732,521464,
5217,15195,34173,59908,109276,15195,34173,59908,109276,218552,
1444,2725608,10736783,5687212,19149603,2725608,10736783,5687212,19149603,38299206,3364632.60600001
2080,16107,8284,4688,29079,16107,8284,4688,29079,58158,
4740,23305,80097,25693,129095,23305,80097,25693,129095,258190,158.1355
5415,80339,60806,89739,230884,80339,60806,89739,230884,461768,
5586,164036,187729,256679,608444,164036,187729,256679,608444,1216888,
5755,128981,661304,145472,935757,128981,661304,145472,935757,1871514,167240.6518
3410,149874,966210,84554,1200638,149874,966210,84554,1200638,2401276,860484.5867
3414,10943,44266,42890,98099,10943,44266,42890,98099,196198,
9914,185624,309339,189759,684722,185624,309339,189759,684722,1369444,
5756,49611,311256,75331,436198,49611,311256,75331,436198,872396,
5760,1778,6877,1074,9729,1778,6877,1074,9729,19458,
5065,13230,14778,46123,74131,13230,14778,46123,74131,148262,
4416,14260,6956,849,22065,14260,6956,849,22065,44130,
2780,2417,5396,4032,11845,2417,5396,4032,11845,23690,
9452,5812,10165,4928,20905,5812,10165,4928,20905,41810,
3873,11294,506,8171,19971,11294,506,8171,19971,39942,
5137,127633,112624,287591,527848,127633,112624,287591,527848,1055696,
9930,79543,114461,60421,254425,79543,114461,60421,254425,508850,31467.8782
9931,122309,203081,156515,481905,122309,203081,156515,481905,963810,4928.7812
8726,82,40,0,122,82,40,0,122,244,
5337,134109,381775,109277,625161,134109,381775,109277,625161,1250322,
3508,2865,40456,8450,51771,2865,40456,8450,51771,103542,
3591,8828,68266,25311,102405,8828,68266,25311,102405,204810,
6875,7170,6476,26519,40165,7170,6476,26519,40165,80330,
5900,255125,331323,246668,833116,255125,331323,246668,833116,1666232,161296.1517
5521,385525.105623326,440827.994644451,603497.093127046,1429850.19339482,385525.105623326,440827.994644451,603497.093127046,1429850.19339482,2859700.38678965,3278.1571
5688,83354.8943766736,95312.005355549,130482.906872954,309149.806605177,83354.8943766736,95312.005355549,130482.906872954,309149.806605177,618299.613210354,
5643,112020,109374,202223,423617,112020,109374,202223,423617,847234,
5545,215844,242003,338890,796737,215844,242003,338890,796737,1593474,269.0954
5105,14533,23116,57110,94759,14533,23116,57110,94759,189518,
2811,3565,13486,4819,21870,3565,13486,4819,21870,43740,
577,335471,265491,1919460,2520422,335471,265491,1919460,2520422,5040844,181883.1347
9245,7900,9571,3704,21175,7900,9571,3704,21175,42350,
5167,104357,233563,384319,722239,104357,233563,384319,722239,1444478,26335.4604
5493,1088,543,4971,6602,1088,543,4971,6602,13204,
2126,121141,156545,117163,394849,121141,156545,117163,394849,789698,
8637,1693,1183,737,3613,1693,1183,737,3613,7226,
8544,18591,19511,2624,40726,18591,19511,2624,40726,81452,
7214,29779,58138,17464,105381,29779,58138,17464,105381,210762,
5559,503791,596943,840328,1941062,503791,596943,840328,1941062,3882124,
